Time - piezo	Amplitude - piezo	Unnamed: 2	Unnamed: 3	Frequency [Hz] - piezo (Power Spectrum)	Amplitude - piezo (Power Spectrum)
0.02205	0.00822859			2205.0	7.29294e-08
0.0221	0.0120511			2210.0	5.94033e-08
0.02215	0.0145995			2215.0	2.55419e-08
0.0222	0.0145995			2220.0	1.10308e-08
0.02225	0.00822859			2225.0	1.14804e-08
0.0223	0.00695441			2230.0	6.01792e-08
0.02235	0.00568023			2235.0	6.01469e-08
0.0224	0.00950277			2240.0	4.63127e-08
0.02245	0.0120511			2245.0	1.41586e-08
0.0225	0.0107769			2250.0	4.08759e-08
0.02255	0.00822859			2255.0	1.00675e-07
0.0226	0.00950277			2260.0	5.29205e-08
0.02265	0.00950277			2265.0	1.86641e-08
0.0227	0.0133253			2270.0	1.75922e-08
0.02275	0.0133253			2275.0	1.52512e-08
0.0228	0.018422			2280.0	6.28571e-09
0.02285	0.018422			2285.0	4.31168e-08
0.0229	0.0158737			2290.0	3.74127e-08
0.02295	0.0133253			2295.0	1.38228e-09
0.023	0.0158737			2300.0	9.35533e-09
0.02305	0.0171478			2305.0	1.46293e-08
0.0231	0.018422			2310.0	7.48479e-10
0.02315	0.0158737			2315.0	5.34757e-09
0.0232	0.018422			2320.0	6.79987e-09
0.02325	0.018422			2325.0	2.06921e-09
0.0233	0.018422			2330.0	7.47829e-09
0.02335	0.0158737			2335.0	2.04207e-09
0.0234	0.0196962			2340.0	2.75921e-09
0.02345	0.018422			2345.0	4.12295e-09
0.0235	0.0158737			2350.0	1.32537e-09
0.02355	0.0171478			2355.0	9.25097e-09
0.0236	0.0133253			2360.0	1.18647e-08
0.02365	0.018422			2365.0	1.39834e-09
0.0237	0.0145995			2370.0	9.64462e-09
0.02375	0.0145995			2375.0	4.01643e-09
0.0238	0.0133253			2380.0	1.95667e-09
0.02385	0.0107769			2385.0	9.01821e-09
0.0239	0.0107769			2390.0	4.10825e-09
0.02395	0.0133253			2395.0	4.72365e-09
0.024	0.0158737			2400.0	2.44867e-09
0.02405	0.0120511			2405.0	1.03698e-08
0.0241	0.0120511			2410.0	1.17086e-08
0.02415	0.00950277			2415.0	1.76672e-09
0.0242	0.00950277			2420.0	1.23579e-08
0.02425	0.0133253			2425.0	1.14844e-08
0.0243	0.0120511			2430.0	7.12976e-09
0.02435	0.0133253			2435.0	2.15025e-09
0.0244	0.00822859			2440.0	6.23739e-09
0.02445	0.0107769			2445.0	9.02797e-09
0.0245	0.0107769			2450.0	8.20618e-09
0.02455	0.0120511			2455.0	2.19849e-09
0.0246	0.0120511			2460.0	1.60004e-08
0.02465	0.00950277			2465.0	1.98435e-08
0.0247	0.00568023			2470.0	3.04377e-09
0.02475	0.00568023			2475.0	2.8643e-08
0.0248	0.0107769			2480.0	5.57161e-08
0.02485	0.0120511			2485.0	7.5089e-09
0.0249	0.0133253			2490.0	3.09053e-09
0.02495	0.0107769			2495.0	2.7156e-09
0.025	0.0120511			2500.0	1.31319e-09
0.02505	0.00822859			2505.0	2.48772e-09
0.0251	0.00822859			2510.0	1.00168e-08
0.02515	0.0107769			2515.0	3.67234e-09
0.0252	0.0120511			2520.0	7.6025e-09
0.02525	0.0120511			2525.0	6.13998e-09
0.0253	0.00822859			2530.0	7.73072e-09
0.02535	0.00440605			2535.0	3.61193e-08
0.0254	0.00440605			2540.0	2.39016e-08
0.02545	0.00313188			2545.0	5.25003e-09
0.0255	0.00568023			2550.0	2.2746e-09
0.02555	0.00440605			2555.0	4.02466e-10
0.0256	0.00313188			2560.0	2.06387e-09
0.02565	0.0018577			2565.0	1.4457e-09
0.0257	0.000583518			2570.0	4.8535e-10
0.02575	-0.00069066			2575.0	6.38831e-10
0.0258	0.000583518			2580.0	7.34944e-09
0.02585	0.00313188			2585.0	1.84335e-08
0.0259	-0.00196484			2590.0	1.38963e-08
0.02595	-0.00323902			2595.0	4.25895e-11
0.026	-0.0045132			2600.0	1.6669e-08
0.02605	-0.00323902			2605.0	2.05625e-08
0.0261	-0.00196484			2610.0	2.7817e-09
0.02615	-0.00069066			2615.0	1.12407e-09
0.0262	-0.00323902			2620.0	7.71256e-09
0.02625	-0.00578737			2625.0	6.07086e-09
0.0263	-0.00706155			2630.0	6.77388e-10
0.02635	-0.00833573			2635.0	6.94977e-10
0.0264	-0.0045132			2640.0	1.06276e-09
0.02645	-0.00578737			2645.0	6.93684e-10
0.0265	-0.00069066			2650.0	2.34649e-09
0.02655	-0.00323902			2655.0	4.4022e-09
0.0266	-0.00578737			2660.0	3.53119e-09
0.02665	-0.00833573			2665.0	5.87086e-10
0.0267	-0.0045132			2670.0	1.39539e-08
0.02675	-0.00196484			2675.0	1.08269e-08
0.0268	-0.0045132			2680.0	7.87296e-09
0.02685	-0.00323902			2685.0	8.26862e-09
0.0269	-0.00196484			2690.0	5.85352e-09
0.02695	-0.00833573			2695.0	6.89585e-09
0.027	-0.0108841			2700.0	8.37078e-09
0.02705	-0.00833573			2705.0	1.05497e-08
0.0271	-0.00323902			2710.0	6.87021e-09
0.02715	-0.00069066			2715.0	2.50502e-09
0.0272	-0.00706155			2720.0	9.27507e-09
0.02725	-0.00833573			2725.0	4.58148e-09
0.0273	-0.00960991			2730.0	2.78207e-11
