Time - soundlvl	Amplitude - soundlvl	Unnamed: 2	Unnamed: 3	Frequency (Hz) - soundlvl (Power Spectrum)	Amplitude - soundlvl (Power Spectrum)
0.02555	1.45616			2555.0	1.16173e-06
0.0256	1.50973			2560.0	2.49197e-06
0.02565	1.42555			2565.0	1.59515e-06
0.0257	1.40514			2570.0	4.64261e-07
0.02575	1.59135			2575.0	6.45682e-07
0.0258	1.60666			2580.0	1.59258e-06
0.02585	1.47657			2585.0	2.44898e-06
0.0259	1.36178			2590.0	1.66462e-06
0.02595	1.45361			2595.0	2.96579e-06
0.026	1.50463			2600.0	4.04792e-07
0.02605	1.56329			2605.0	6.97582e-07
0.0261	1.47912			2610.0	1.48549e-06
0.02615	1.43065			2615.0	6.25224e-07
0.0262	1.41025			2620.0	2.52566e-07
0.02625	1.44341			2625.0	2.97765e-08
0.0263	1.48677			2630.0	1.28624e-06
0.02635	1.46636			2635.0	8.59588e-07
0.0264	1.33627			2640.0	2.77499e-07
0.02645	1.30821			2645.0	5.754e-07
0.0265	1.43065			2650.0	1.11411e-06
0.02655	1.49442			2655.0	2.96099e-06
0.0266	1.41535			2660.0	3.38366e-06
0.02665	1.44086			2665.0	2.82992e-06
0.0267	1.51738			2670.0	3.2191e-07
0.02675	1.44086			2675.0	9.82789e-07
0.0268	1.32352			2680.0	3.80127e-06
0.02685	1.37709			2685.0	4.51328e-06
0.0269	1.54799			2690.0	2.07206e-06
0.02695	1.50718			2695.0	4.95698e-06
0.027	1.37453			2700.0	3.74749e-06
0.02705	1.37709			2705.0	6.24073e-06
0.0271	1.37198			2710.0	2.0598e-06
0.02715	1.35923			2715.0	1.10175e-06
0.0272	1.40004			2720.0	1.43329e-06
0.02725	1.34903			2725.0	4.86577e-07
0.0273	1.35158			2730.0	9.61235e-08
0.02735	1.35158			2735.0	6.29514e-06
0.0274	1.38474			2740.0	1.18116e-05
0.02745	1.34137			2745.0	7.02842e-06
0.0275	1.30311			2750.0	8.47479e-06
0.02755	1.29801			2755.0	4.03315e-06
0.0276	1.32352			2760.0	2.67045e-07
0.02765	1.36433			2765.0	1.29318e-06
0.0277	1.31076			2770.0	3.82004e-06
0.02775	1.34648			2775.0	1.3396e-05
0.0278	1.37709			2780.0	2.56977e-05
0.02785	1.37198			2785.0	1.02455e-05
0.0279	1.4179			2790.0	3.09382e-06
0.02795	1.47402			2795.0	7.78713e-06
0.028	1.39494			2800.0	5.9516e-06
0.02805	1.38984			2805.0	2.70728e-06
0.0281	1.49187			2810.0	1.23385e-07
0.02815	1.54034			2815.0	9.43935e-07
0.0282	1.46636			2820.0	8.75146e-07
0.02825	1.47657			2825.0	8.29729e-07
0.0283	1.49952			2830.0	2.2452e-06
0.02835	1.49187			2835.0	1.51291e-07
0.0284	1.43575			2840.0	9.57074e-07
0.02845	1.43575			2845.0	4.37783e-06
0.0285	1.43575			2850.0	5.73388e-06
0.02855	1.45616			2855.0	5.78076e-06
0.0286	1.47657			2860.0	7.06432e-06
0.02865	1.46126			2865.0	2.72211e-06
0.0287	1.40514			2870.0	6.27357e-07
0.02875	1.34137			2875.0	3.95753e-06
0.0288	1.34648			2880.0	5.16864e-06
0.02885	1.423			2885.0	2.45861e-06
0.0289	1.45871			2890.0	1.6765e-06
0.02895	1.39494			2895.0	2.53467e-06
0.029	1.31332			2900.0	3.92479e-06
0.02905	1.33372			2905.0	1.88818e-06
0.0291	1.36943			2910.0	3.83177e-07
0.02915	1.31076			2915.0	1.09507e-07
0.0292	1.30821			2920.0	6.00047e-07
0.02925	1.30056			2925.0	9.19493e-07
0.0293	1.29036			2930.0	1.27148e-05
0.02935	1.21383			2935.0	1.28423e-05
0.0294	1.17812			2940.0	1.24921e-06
0.02945	1.22149			2945.0	3.17196e-08
0.0295	1.26995			2950.0	2.7793e-07
0.02955	1.25465			2955.0	1.01145e-06
0.0296	1.22659			2960.0	1.84711e-07
0.02965	1.24444			2965.0	2.4199e-06
0.0297	1.30311			2970.0	4.14532e-06
0.02975	1.36433			2975.0	4.27024e-06
0.0298	1.34137			2980.0	2.98383e-06
0.02985	1.29801			2985.0	3.72063e-06
0.0299	1.34903			2990.0	3.14956e-06
