Time - piezo	Amplitude - piezo	Unnamed: 2	Unnamed: 3	Frequency [Hz] - piezo (Power Spectrum)	Amplitude - piezo (Power Spectrum)
0.0273	0.0145995			2730.0	2.34944e-09
0.02735	0.0158737			2735.0	1.97931e-08
0.0274	0.0133253			2740.0	1.11025e-08
0.02745	0.0133253			2745.0	3.97124e-09
0.0275	0.0120511			2750.0	7.3678e-09
0.02755	0.00950277			2755.0	4.02326e-09
0.0276	0.00695441			2760.0	5.65975e-09
0.02765	-0.0045132			2765.0	9.96339e-09
0.0277	-0.0045132			2770.0	2.38506e-10
0.02775	-0.00196484			2775.0	5.28699e-10
0.0278	-0.00196484			2780.0	5.82006e-09
0.02785	-0.00706155			2785.0	1.59299e-09
0.0279	-0.0121583			2790.0	6.69462e-09
